region,hero,map_name,map_type,win_rate,pick_rate
EU,zenyatta,Paraíso,,61.7,10.7
EU,zenyatta,Junkertown,,59.0,16.0
EU,zenyatta,Runasapi,,58.5,7.4
EU,zenyatta,Dorado,,56.1,7.3
EU,zenyatta,New Queen Street,,56.0,8.5
EU,zenyatta,Busan,,55.4,8.0
EU,zenyatta,Suravasa,,54.4,5.9
EU,zenyatta,Shambali Monastery,,53.9,10.6
EU,zenyatta,Esperança,,53.8,5.8
EU,zenyatta,Ilios,,53.3,6.5
EU,zenyatta,Hollywood,,52.9,11.3
EU,zenyatta,Aatlis,,52.1,4.9
EU,zenyatta,Havana,,52.1,23.4
EU,zenyatta,Midtown,,51.9,11.4
EU,zenyatta,Oasis,,51.6,6.4
EU,zenyatta,Blizzard World,,51.5,11.8
EU,zenyatta,New Junk City,,51.4,6.0
EU,zenyatta,Watchpoint: Gibraltar,,50.8,8.0
EU,zenyatta,Nepal,,50.5,8.3
EU,zenyatta,King's Row,,50.5,13.7
EU,zenyatta,Samoa,,50.4,7.0
EU,zenyatta,Colosseo,,49.0,8.2
EU,zenyatta,Route 66,,48.4,10.5
EU,zenyatta,Circuit Royal,,47.7,19.3
EU,zenyatta,Rialto,,47.4,13.8
EU,zenyatta,Lijiang Tower,,47.2,8.7
EU,zenyatta,Numbani,,45.8,8.4
EU,zenyatta,Eichenwalde,,45.3,12.1
ASIA,orisa,King's Row,,57.9,6.2
ASIA,orisa,Shambali Monastery,,55.7,6.7
ASIA,orisa,Rialto,,52.7,3.5
ASIA,orisa,Aatlis,,51.3,6.9
ASIA,orisa,Samoa,,51.2,5.8
ASIA,orisa,Eichenwalde,,50.7,7.4
ASIA,orisa,Route 66,,50.3,3.7
ASIA,orisa,Lijiang Tower,,49.1,6.8
ASIA,orisa,Oasis,,48.2,6.4
ASIA,orisa,New Junk City,,47.4,6.0
ASIA,orisa,Circuit Royal,,47.0,6.1
ASIA,orisa,Dorado,,45.8,2.0
ASIA,orisa,Watchpoint: Gibraltar,,44.2,2.4
ASIA,orisa,Nepal,,43.1,5.3
ASIA,orisa,Runasapi,,42.8,6.3
ASIA,orisa,Suravasa,,42.5,6.0
ASIA,orisa,Ilios,,41.7,3.1
ASIA,orisa,Busan,,41.1,5.3
ASIA,orisa,Blizzard World,,40.9,4.9
ASIA,orisa,Hollywood,,39.7,5.6
ASIA,orisa,Colosseo,,38.6,3.9
ASIA,orisa,New Queen Street,,38.3,4.3
ASIA,orisa,Havana,,32.8,4.8
ASIA,orisa,Esperança,,32.2,4.4
ASIA,orisa,Midtown,,29.7,5.4
ASIA,orisa,Junkertown,,28.9,5.3
ASIA,orisa,Paraíso,,23.9,2.1
ASIA,orisa,Numbani,,22.9,2.3
US,orisa,Numbani,,81.3,4.9
US,orisa,Havana,,69.1,4.3
US,orisa,Junkertown,,61.3,4.8
US,orisa,Aatlis,,57.5,6.6
US,orisa,New Queen Street,,56.0,5.2
US,orisa,Samoa,,55.5,6.8
US,orisa,Oasis,,54.7,5.1
US,orisa,Busan,,54.1,7.7
US,orisa,Ilios,,54.0,4.9
US,orisa,Shambali Monastery,,53.8,6.3
US,orisa,Suravasa,,51.9,5.9
US,orisa,Nepal,,50.9,7.4
US,orisa,Colosseo,,50.9,5.9
US,orisa,Midtown,,50.8,6.0
US,orisa,Lijiang Tower,,50.6,7.0
US,orisa,Runasapi,,50.5,6.0
US,orisa,Circuit Royal,,48.4,6.6
US,orisa,Esperança,,47.9,5.3
US,orisa,Paraíso,,46.7,7.7
US,orisa,Blizzard World,,44.6,5.5
US,orisa,King's Row,,42.8,7.0
US,orisa,Eichenwalde,,40.6,5.7
US,orisa,Watchpoint: Gibraltar,,39.9,2.6
US,orisa,Hollywood,,39.4,5.5
US,orisa,New Junk City,,38.1,7.3
US,orisa,Route 66,,36.8,5.2
US,orisa,Rialto,,36.3,6.5
US,orisa,Dorado,,31.2,2.4
EU,orisa,Junkertown,,59.8,4.1
EU,orisa,Nepal,,53.4,6.9
EU,orisa,Havana,,51.6,4.0
EU,orisa,Circuit Royal,,51.4,5.3
EU,orisa,New Junk City,,51.2,8.7
EU,orisa,Rialto,,51.1,6.6
EU,orisa,Ilios,,50.5,6.7
EU,orisa,Suravasa,,50.0,5.8
EU,orisa,King's Row,,49.9,7.5
EU,orisa,Watchpoint: Gibraltar,,48.9,3.3
EU,orisa,Runasapi,,48.6,7.0
EU,orisa,Busan,,47.1,6.4
EU,orisa,Samoa,,46.9,6.4
EU,orisa,Dorado,,46.5,3.4
EU,orisa,Esperança,,45.4,5.6
EU,orisa,Hollywood,,45.1,6.3
EU,orisa,Midtown,,44.0,7.2
EU,orisa,Oasis,,43.8,5.5
EU,orisa,Lijiang Tower,,43.7,6.2
EU,orisa,New Queen Street,,42.5,6.6
EU,orisa,Numbani,,42.1,4.7
EU,orisa,Blizzard World,,41.3,6.1
EU,orisa,Colosseo,,41.0,6.5
EU,orisa,Aatlis,,39.6,5.7
EU,orisa,Eichenwalde,,39.4,7.0
EU,orisa,Shambali Monastery,,38.4,6.8
EU,orisa,Route 66,,33.7,5.5
EU,orisa,Paraíso,,33.5,4.3
ASIA,winston,Paraíso,,65.1,24.9
ASIA,winston,Junkertown,,65.0,15.5
ASIA,winston,Dorado,,64.8,39.2
ASIA,winston,Numbani,,59.5,35.2
ASIA,winston,Blizzard World,,58.4,25.8
ASIA,winston,Rialto,,58.0,25.6
ASIA,winston,Suravasa,,57.2,23.1
ASIA,winston,Watchpoint: Gibraltar,,54.7,44.8
ASIA,winston,Esperança,,54.5,27.9
ASIA,winston,Colosseo,,54.2,24.3
ASIA,winston,Nepal,,53.7,14.9
ASIA,winston,New Queen Street,,53.6,23.4
ASIA,winston,Route 66,,53.3,27.2
ASIA,winston,Midtown,,53.0,14.0
ASIA,winston,Aatlis,,52.6,11.5
ASIA,winston,Hollywood,,52.6,20.2
ASIA,winston,Busan,,52.6,19.0
ASIA,winston,New Junk City,,52.5,11.8
ASIA,winston,Ilios,,51.7,31.4
ASIA,winston,Eichenwalde,,50.2,13.2
ASIA,winston,Havana,,49.9,10.5
ASIA,winston,Lijiang Tower,,49.8,15.9
ASIA,winston,Runasapi,,49.6,18.3
ASIA,winston,King's Row,,47.3,17.2
ASIA,winston,Samoa,,46.8,16.8
ASIA,winston,Oasis,,46.4,21.9
ASIA,winston,Shambali Monastery,,46.0,9.3
ASIA,winston,Circuit Royal,,33.5,3.6
US,winston,Hollywood,,62.5,13.5
US,winston,Dorado,,60.3,27.0
US,winston,Runasapi,,57.1,5.9
US,winston,Blizzard World,,55.3,12.6
US,winston,Rialto,,54.7,10.2
US,winston,Numbani,,52.2,24.1
US,winston,Esperança,,51.8,15.9
US,winston,Ilios,,50.8,16.4
US,winston,New Queen Street,,50.6,10.6
US,winston,Lijiang Tower,,50.6,4.4
US,winston,Paraíso,,49.7,16.3
US,winston,Watchpoint: Gibraltar,,49.5,29.9
US,winston,Nepal,,49.3,4.5
US,winston,Oasis,,48.6,9.9
US,winston,New Junk City,,48.3,4.4
US,winston,Samoa,,48.2,4.8
US,winston,Junkertown,,48.2,7.3
US,winston,Colosseo,,47.5,9.4
US,winston,Havana,,46.6,5.2
US,winston,Midtown,,46.4,4.2
US,winston,Suravasa,,46.3,9.0
US,winston,Route 66,,45.6,13.6
US,winston,Busan,,45.1,10.7
US,winston,King's Row,,43.3,4.9
US,winston,Shambali Monastery,,42.6,4.9
US,winston,Circuit Royal,,40.4,2.5
US,winston,Aatlis,,38.9,5.5
US,winston,Eichenwalde,,33.2,5.9
EU,winston,Paraíso,,61.5,24.9
EU,winston,Rialto,,56.0,15.8
EU,winston,Watchpoint: Gibraltar,,55.4,30.6
EU,winston,Colosseo,,55.1,13.5
EU,winston,New Junk City,,54.5,5.7
EU,winston,Runasapi,,54.4,11.5
EU,winston,Oasis,,53.9,14.6
EU,winston,Numbani,,53.9,27.4
EU,winston,Esperança,,53.8,17.8
EU,winston,Dorado,,53.2,30.8
EU,winston,Suravasa,,52.9,13.4
EU,winston,Lijiang Tower,,52.3,7.8
EU,winston,Havana,,52.0,7.5
EU,winston,Ilios,,51.9,20.4
EU,winston,Blizzard World,,48.3,16.1
EU,winston,Route 66,,47.6,17.2
EU,winston,Junkertown,,47.4,16.0
EU,winston,Samoa,,47.3,11.0
EU,winston,Midtown,,46.7,6.8
EU,winston,Hollywood,,46.6,15.9
EU,winston,Aatlis,,45.9,6.8
EU,winston,Circuit Royal,,45.7,4.1
EU,winston,Eichenwalde,,44.1,8.6
EU,winston,Busan,,43.5,17.3
EU,winston,Nepal,,42.8,8.4
EU,winston,New Queen Street,,42.7,16.6
EU,winston,King's Row,,42.0,8.5
EU,winston,Shambali Monastery,,41.6,5.9
ASIA,juno,Dorado,,75.0,1.8
ASIA,juno,Runasapi,,70.0,2.2
ASIA,juno,Circuit Royal,,66.9,7.4
ASIA,juno,Suravasa,,65.6,1.7
ASIA,juno,Watchpoint: Gibraltar,,65.3,2.0
ASIA,juno,Samoa,,65.2,1.6
ASIA,juno,Colosseo,,64.5,1.9
ASIA,juno,Midtown,,61.1,2.8
ASIA,juno,New Junk City,,58.2,2.8
ASIA,juno,Havana,,55.0,2.9
ASIA,juno,Ilios,,54.3,1.7
ASIA,juno,Eichenwalde,,52.3,3.3
ASIA,juno,Lijiang Tower,,51.5,2.8
ASIA,juno,New Queen Street,,51.0,3.2
ASIA,juno,Numbani,,50.9,2.9
ASIA,juno,Shambali Monastery,,50.9,2.2
ASIA,juno,Oasis,,50.0,2.6
ASIA,juno,Hollywood,,49.4,2.9
ASIA,juno,Junkertown,,48.5,1.0
ASIA,juno,Route 66,,48.3,1.7
ASIA,juno,Blizzard World,,46.5,1.7
ASIA,juno,Nepal,,44.0,2.8
ASIA,juno,Aatlis,,43.0,2.1
ASIA,juno,King's Row,,41.8,2.2
ASIA,juno,Paraíso,,41.6,3.4
ASIA,juno,Rialto,,40.9,2.2
ASIA,juno,Esperança,,38.0,2.3
ASIA,juno,Busan,,35.2,1.9
US,juno,Paraíso,,61.2,9.3
US,juno,Junkertown,,60.4,12.7
US,juno,Numbani,,58.1,12.2
US,juno,Hollywood,,56.9,10.6
US,juno,Circuit Royal,,55.6,19.2
US,juno,New Queen Street,,54.5,13.5
US,juno,Esperança,,53.7,15.3
US,juno,Rialto,,53.6,10.9
US,juno,Oasis,,51.9,13.5
US,juno,Samoa,,51.2,14.8
US,juno,Blizzard World,,51.2,12.0
US,juno,New Junk City,,50.8,15.9
US,juno,Eichenwalde,,50.6,14.4
US,juno,Colosseo,,50.5,15.3
US,juno,Nepal,,50.3,15.5
US,juno,Suravasa,,48.9,13.9
US,juno,King's Row,,48.6,14.0
US,juno,Ilios,,48.5,13.9
US,juno,Runasapi,,48.2,19.8
US,juno,Dorado,,47.9,9.7
US,juno,Watchpoint: Gibraltar,,47.7,10.2
US,juno,Aatlis,,47.6,14.2
US,juno,Lijiang Tower,,47.4,14.9
US,juno,Shambali Monastery,,47.3,14.2
US,juno,Busan,,45.9,11.6
US,juno,Havana,,44.8,14.3
US,juno,Midtown,,43.3,11.0
US,juno,Route 66,,40.3,12.1
EU,juno,Paraíso,,73.6,13.2
EU,juno,Midtown,,59.1,13.5
EU,juno,New Queen Street,,58.5,13.0
EU,juno,Shambali Monastery,,56.7,13.7
EU,juno,Suravasa,,56.1,12.9
EU,juno,Ilios,,54.1,12.2
EU,juno,Circuit Royal,,54.1,20.0
EU,juno,New Junk City,,53.9,13.1
EU,juno,Runasapi,,53.2,15.3
EU,juno,Blizzard World,,53.2,10.1
EU,juno,Route 66,,53.2,12.4
EU,juno,Oasis,,53.1,11.5
EU,juno,Lijiang Tower,,52.8,13.8
EU,juno,Watchpoint: Gibraltar,,52.1,8.8
EU,juno,Aatlis,,51.9,13.2
EU,juno,Colosseo,,51.0,14.7
EU,juno,Junkertown,,49.9,11.6
EU,juno,Dorado,,49.6,10.6
EU,juno,Nepal,,49.6,15.0
EU,juno,Samoa,,49.1,13.2
EU,juno,Rialto,,48.7,11.8
EU,juno,Eichenwalde,,48.5,14.5
EU,juno,Busan,,47.6,12.0
EU,juno,Esperança,,47.2,12.5
EU,juno,Hollywood,,46.1,13.7
EU,juno,King's Row,,45.8,14.1
EU,juno,Havana,,41.4,11.7
EU,juno,Numbani,,35.3,12.7
ASIA,tracer,Suravasa,,63.4,50.8
ASIA,tracer,Samoa,,61.3,49.5
ASIA,tracer,Watchpoint: Gibraltar,,60.7,45.1
ASIA,tracer,Colosseo,,60.1,46.6
ASIA,tracer,Route 66,,59.3,37.6
ASIA,tracer,Midtown,,58.2,34.5
ASIA,tracer,New Junk City,,57.9,46.1
ASIA,tracer,Ilios,,57.5,49.8
ASIA,tracer,Busan,,57.1,52.4
ASIA,tracer,Hollywood,,57.1,37.2
ASIA,tracer,Rialto,,56.1,33.5
ASIA,tracer,New Queen Street,,56.1,55.7
ASIA,tracer,Lijiang Tower,,55.7,41.3
ASIA,tracer,Numbani,,55.5,42.2
ASIA,tracer,Runasapi,,54.5,52.5
ASIA,tracer,Aatlis,,54.2,49.8
ASIA,tracer,Dorado,,53.9,36.7
ASIA,tracer,Blizzard World,,53.9,39.5
ASIA,tracer,Oasis,,53.6,48.2
ASIA,tracer,Esperança,,53.2,53.2
ASIA,tracer,Eichenwalde,,52.8,37.9
ASIA,tracer,King's Row,,52.2,29.1
ASIA,tracer,Nepal,,50.7,42.4
ASIA,tracer,Paraíso,,50.3,34.8
ASIA,tracer,Shambali Monastery,,49.7,24.2
ASIA,tracer,Circuit Royal,,47.3,4.4
ASIA,tracer,Junkertown,,47.2,28.2
ASIA,tracer,Havana,,41.0,14.2
US,tracer,Colosseo,,61.5,33.4
US,tracer,Route 66,,57.6,25.5
US,tracer,Watchpoint: Gibraltar,,56.1,33.8
US,tracer,Hollywood,,55.9,27.9
US,tracer,Runasapi,,55.4,32.2
US,tracer,Ilios,,55.2,35.1
US,tracer,Midtown,,54.4,23.1
US,tracer,King's Row,,53.4,17.2
US,tracer,Numbani,,53.4,33.7
US,tracer,Suravasa,,53.3,32.4
US,tracer,Nepal,,53.0,28.5
US,tracer,Aatlis,,53.0,36.8
US,tracer,Blizzard World,,52.8,28.4
US,tracer,Oasis,,52.1,35.9
US,tracer,Samoa,,51.1,34.2
US,tracer,Lijiang Tower,,51.1,29.9
US,tracer,New Junk City,,50.5,35.7
US,tracer,Busan,,49.5,34.1
US,tracer,Esperança,,49.4,36.9
US,tracer,New Queen Street,,49.0,32.0
US,tracer,Junkertown,,47.9,17.1
US,tracer,Dorado,,47.5,29.3
US,tracer,Shambali Monastery,,46.7,19.2
US,tracer,Rialto,,46.3,19.7
US,tracer,Havana,,45.3,10.5
US,tracer,Eichenwalde,,44.8,24.0
US,tracer,Paraíso,,38.4,21.0
US,tracer,Circuit Royal,,36.5,4.5
EU,tracer,Watchpoint: Gibraltar,,59.2,35.8
EU,tracer,Runasapi,,58.9,35.7
EU,tracer,Numbani,,56.3,31.5
EU,tracer,Busan,,56.0,34.4
EU,tracer,Route 66,,55.7,24.4
EU,tracer,Junkertown,,55.1,18.0
EU,tracer,Samoa,,54.6,34.8
EU,tracer,Ilios,,54.4,35.1
EU,tracer,New Junk City,,54.0,37.5
EU,tracer,Aatlis,,54.0,36.6
EU,tracer,Nepal,,54.0,32.0
EU,tracer,Blizzard World,,53.6,30.6
EU,tracer,Esperança,,53.2,39.4
EU,tracer,Colosseo,,53.2,33.5
EU,tracer,Suravasa,,52.8,38.1
EU,tracer,Paraíso,,52.7,27.2
EU,tracer,Lijiang Tower,,52.5,31.7
EU,tracer,Hollywood,,52.1,29.5
EU,tracer,Oasis,,51.9,36.2
EU,tracer,Dorado,,51.5,30.5
EU,tracer,Circuit Royal,,51.0,5.5
EU,tracer,New Queen Street,,50.7,36.8
EU,tracer,Eichenwalde,,49.9,26.8
EU,tracer,Rialto,,49.6,22.5
EU,tracer,Shambali Monastery,,48.5,19.9
EU,tracer,Midtown,,45.8,19.8
EU,tracer,King's Row,,45.0,19.7
EU,tracer,Havana,,41.3,13.3
ASIA,anran,Watchpoint: Gibraltar,,58.7,1.1
ASIA,anran,Circuit Royal,,55.2,0.6
ASIA,anran,Lijiang Tower,,52.6,2.2
ASIA,anran,Numbani,,51.2,1.0
ASIA,anran,Oasis,,50.5,1.5
ASIA,anran,Havana,,46.2,0.7
ASIA,anran,Nepal,,46.2,1.7
ASIA,anran,Rialto,,45.2,0.8
ASIA,anran,New Junk City,,44.7,2.0
ASIA,anran,Busan,,42.5,1.9
ASIA,anran,Samoa,,42.5,1.5
ASIA,anran,Aatlis,,40.6,2.9
ASIA,anran,Ilios,,40.2,1.2
ASIA,anran,Suravasa,,39.6,1.5
ASIA,anran,Eichenwalde,,37.7,2.8
ASIA,anran,Route 66,,37.1,1.6
ASIA,anran,Runasapi,,36.0,1.6
ASIA,anran,King's Row,,35.0,1.8
ASIA,anran,Hollywood,,34.4,1.7
ASIA,anran,New Queen Street,,34.1,0.9
ASIA,anran,Shambali Monastery,,32.5,1.7
ASIA,anran,Colosseo,,31.9,0.8
ASIA,anran,Junkertown,,31.0,2.3
ASIA,anran,Dorado,,28.8,1.1
ASIA,anran,Blizzard World,,27.5,1.7
ASIA,anran,Midtown,,25.3,1.6
ASIA,anran,Esperança,,12.6,0.9
ASIA,anran,Paraíso,,0.0,0.2
US,anran,Junkertown,,87.7,3.3
US,anran,Route 66,,68.9,2.7
US,anran,Circuit Royal,,64.3,1.3
US,anran,New Junk City,,59.1,5.4
US,anran,King's Row,,57.3,3.7
US,anran,Suravasa,,57.1,4.5
US,anran,Oasis,,55.6,4.4
US,anran,Hollywood,,55.0,3.3
US,anran,Aatlis,,52.8,5.7
US,anran,Ilios,,50.3,4.1
US,anran,Watchpoint: Gibraltar,,49.5,4.0
US,anran,Colosseo,,49.5,4.1
US,anran,Runasapi,,49.3,5.0
US,anran,New Queen Street,,49.1,3.0
US,anran,Eichenwalde,,48.3,3.9
US,anran,Midtown,,48.1,4.1
US,anran,Esperança,,46.8,4.5
US,anran,Rialto,,45.8,2.8
US,anran,Blizzard World,,45.1,4.1
US,anran,Samoa,,43.6,3.7
US,anran,Busan,,43.5,3.2
US,anran,Shambali Monastery,,42.8,3.3
US,anran,Lijiang Tower,,39.7,4.3
US,anran,Numbani,,38.6,3.2
US,anran,Dorado,,37.7,3.1
US,anran,Nepal,,37.0,4.5
US,anran,Paraíso,,31.2,1.1
US,anran,Havana,,29.1,2.6
EU,anran,Midtown,,55.9,2.3
EU,anran,Eichenwalde,,55.4,2.0
EU,anran,Oasis,,55.2,2.6
EU,anran,Colosseo,,54.7,2.3
EU,anran,King's Row,,54.1,2.3
EU,anran,Rialto,,54.1,1.9
EU,anran,Nepal,,54.0,3.0
EU,anran,Aatlis,,53.5,4.9
EU,anran,Watchpoint: Gibraltar,,52.8,2.3
EU,anran,Junkertown,,51.4,0.8
EU,anran,Lijiang Tower,,51.0,2.8
EU,anran,Busan,,50.3,3.2
EU,anran,Hollywood,,50.1,2.1
EU,anran,Samoa,,49.0,1.9
EU,anran,Suravasa,,48.2,2.4
EU,anran,Ilios,,48.1,1.9
EU,anran,New Queen Street,,44.1,2.0
EU,anran,New Junk City,,43.5,3.4
EU,anran,Circuit Royal,,41.9,1.2
EU,anran,Route 66,,40.3,1.4
EU,anran,Shambali Monastery,,35.2,2.5
EU,anran,Havana,,34.5,0.9
EU,anran,Runasapi,,34.5,2.2
EU,anran,Dorado,,32.7,1.9
EU,anran,Blizzard World,,28.0,1.8
EU,anran,Numbani,,24.4,2.2
EU,anran,Esperança,,15.9,2.1
EU,anran,Paraíso,,15.2,2.1
ASIA,dva,Midtown,,63.9,9.9
ASIA,dva,Paraíso,,62.9,9.9
ASIA,dva,Blizzard World,,59.7,11.5
ASIA,dva,Numbani,,59.2,10.7
ASIA,dva,Aatlis,,58.1,10.1
ASIA,dva,New Queen Street,,56.7,12.8
ASIA,dva,Esperança,,54.9,13.9
ASIA,dva,Havana,,54.1,10.4
ASIA,dva,Suravasa,,53.9,10.0
ASIA,dva,Runasapi,,53.9,13.6
ASIA,dva,Rialto,,52.3,10.1
ASIA,dva,Colosseo,,50.8,10.7
ASIA,dva,Oasis,,50.7,10.6
ASIA,dva,New Junk City,,49.4,8.9
ASIA,dva,King's Row,,48.4,9.4
ASIA,dva,Ilios,,48.4,10.9
ASIA,dva,Nepal,,48.3,8.7
ASIA,dva,Samoa,,48.2,6.2
ASIA,dva,Shambali Monastery,,47.2,9.0
ASIA,dva,Lijiang Tower,,47.0,7.4
ASIA,dva,Dorado,,45.5,9.4
ASIA,dva,Busan,,45.0,10.9
ASIA,dva,Circuit Royal,,44.7,5.6
ASIA,dva,Route 66,,44.3,8.4
ASIA,dva,Watchpoint: Gibraltar,,43.0,8.1
ASIA,dva,Eichenwalde,,40.5,11.3
ASIA,dva,Junkertown,,37.5,11.1
ASIA,dva,Hollywood,,36.4,8.2
US,dva,Paraíso,,81.2,4.0
US,dva,Dorado,,67.0,4.6
US,dva,Blizzard World,,63.6,6.4
US,dva,Rialto,,63.4,6.5
US,dva,Midtown,,63.3,4.2
US,dva,Numbani,,62.2,4.5
US,dva,Watchpoint: Gibraltar,,56.4,7.7
US,dva,New Junk City,,56.1,8.1
US,dva,Lijiang Tower,,53.4,5.5
US,dva,Suravasa,,52.4,7.0
US,dva,Havana,,51.7,4.3
US,dva,Runasapi,,51.5,7.3
US,dva,Busan,,51.3,7.3
US,dva,Route 66,,50.6,8.3
US,dva,Eichenwalde,,50.0,6.1
US,dva,Junkertown,,49.5,7.0
US,dva,Ilios,,49.3,8.3
US,dva,Oasis,,48.5,8.6
US,dva,King's Row,,47.8,5.2
US,dva,New Queen Street,,45.0,8.1
US,dva,Esperança,,44.8,7.5
US,dva,Hollywood,,44.5,6.2
US,dva,Nepal,,44.3,6.6
US,dva,Colosseo,,42.7,6.2
US,dva,Shambali Monastery,,41.9,4.2
US,dva,Samoa,,41.1,5.6
US,dva,Circuit Royal,,39.5,3.3
US,dva,Aatlis,,34.3,6.2
EU,dva,Blizzard World,,68.6,6.9
EU,dva,Busan,,68.2,6.2
EU,dva,Eichenwalde,,62.1,8.2
EU,dva,Watchpoint: Gibraltar,,58.6,6.6
EU,dva,Circuit Royal,,57.4,5.5
EU,dva,Shambali Monastery,,56.3,6.0
EU,dva,Havana,,56.3,9.4
EU,dva,Ilios,,55.8,8.8
EU,dva,Junkertown,,55.8,5.7
EU,dva,New Queen Street,,55.0,7.5
EU,dva,Route 66,,55.0,6.3
EU,dva,Suravasa,,54.9,7.3
EU,dva,Esperança,,53.5,8.6
EU,dva,Hollywood,,52.7,8.7
EU,dva,Dorado,,52.7,5.9
EU,dva,Lijiang Tower,,52.2,7.4
EU,dva,Numbani,,52.2,6.5
EU,dva,Paraíso,,51.4,10.3
EU,dva,King's Row,,51.4,5.9
EU,dva,New Junk City,,50.8,5.8
EU,dva,Rialto,,50.4,7.0
EU,dva,Runasapi,,49.3,7.9
EU,dva,Midtown,,48.6,6.9
EU,dva,Aatlis,,47.1,7.1
EU,dva,Nepal,,44.0,6.8
EU,dva,Samoa,,41.9,7.9
EU,dva,Oasis,,41.8,7.2
EU,dva,Colosseo,,36.3,6.2
ASIA,bastion,Junkertown,,71.7,1.2
ASIA,bastion,Havana,,67.0,3.3
ASIA,bastion,Midtown,,63.8,1.4
ASIA,bastion,Circuit Royal,,63.1,3.1
ASIA,bastion,Aatlis,,60.5,1.4
ASIA,bastion,Eichenwalde,,60.5,1.6
ASIA,bastion,Numbani,,57.9,2.4
ASIA,bastion,Busan,,54.7,1.2
ASIA,bastion,Suravasa,,53.7,0.7
ASIA,bastion,Watchpoint: Gibraltar,,52.7,1.3
ASIA,bastion,Blizzard World,,52.6,1.5
ASIA,bastion,New Junk City,,51.3,1.0
ASIA,bastion,Colosseo,,50.0,0.8
ASIA,bastion,Rialto,,47.9,1.7
ASIA,bastion,Lijiang Tower,,47.2,1.2
ASIA,bastion,Samoa,,46.5,1.5
ASIA,bastion,King's Row,,44.0,2.3
ASIA,bastion,Oasis,,43.8,1.0
ASIA,bastion,Runasapi,,42.2,0.7
ASIA,bastion,Route 66,,41.2,2.9
ASIA,bastion,New Queen Street,,41.1,1.3
ASIA,bastion,Ilios,,40.6,0.6
ASIA,bastion,Hollywood,,39.0,2.1
ASIA,bastion,Nepal,,33.2,1.1
ASIA,bastion,Dorado,,32.7,1.3
ASIA,bastion,Shambali Monastery,,23.9,2.0
ASIA,bastion,Paraíso,,22.5,3.7
ASIA,bastion,Esperança,,16.8,0.5
US,bastion,Numbani,,65.3,6.6
US,bastion,New Junk City,,59.3,4.2
US,bastion,Shambali Monastery,,58.4,7.8
US,bastion,Circuit Royal,,56.3,11.5
US,bastion,Midtown,,55.3,8.6
US,bastion,Watchpoint: Gibraltar,,53.8,5.1
US,bastion,Hollywood,,52.2,6.2
US,bastion,Oasis,,52.0,5.3
US,bastion,King's Row,,50.8,8.6
US,bastion,Nepal,,50.1,4.3
US,bastion,Ilios,,50.0,3.1
US,bastion,Rialto,,48.5,6.8
US,bastion,Junkertown,,48.0,4.8
US,bastion,Eichenwalde,,47.3,6.8
US,bastion,Lijiang Tower,,46.7,5.6
US,bastion,Busan,,46.5,3.8
US,bastion,Esperança,,46.2,4.3
US,bastion,Blizzard World,,45.1,4.7
US,bastion,Suravasa,,44.8,4.2
US,bastion,Colosseo,,42.2,4.6
US,bastion,Runasapi,,42.1,3.8
US,bastion,Havana,,40.9,7.1
US,bastion,Paraíso,,39.9,5.0
US,bastion,Route 66,,39.2,5.7
US,bastion,New Queen Street,,38.7,3.6
US,bastion,Aatlis,,37.2,4.7
US,bastion,Dorado,,37.0,4.4
US,bastion,Samoa,,36.5,4.5
EU,bastion,Runasapi,,60.6,6.4
EU,bastion,Circuit Royal,,56.0,9.8
EU,bastion,Esperança,,55.0,5.6
EU,bastion,Busan,,54.4,5.7
EU,bastion,Blizzard World,,53.7,6.6
EU,bastion,Suravasa,,53.4,5.9
EU,bastion,Ilios,,53.0,4.9
EU,bastion,Rialto,,52.5,7.3
EU,bastion,Nepal,,52.3,7.3
EU,bastion,Aatlis,,52.2,4.7
EU,bastion,King's Row,,50.9,9.5
EU,bastion,Havana,,50.4,9.5
EU,bastion,Midtown,,50.4,8.7
EU,bastion,Eichenwalde,,49.6,7.8
EU,bastion,Samoa,,49.5,7.5
EU,bastion,Oasis,,49.3,5.6
EU,bastion,New Junk City,,47.2,5.9
EU,bastion,Numbani,,46.0,8.6
EU,bastion,Hollywood,,45.1,7.0
EU,bastion,Colosseo,,45.0,5.4
EU,bastion,New Queen Street,,44.9,4.6
EU,bastion,Junkertown,,44.4,9.1
EU,bastion,Lijiang Tower,,44.4,5.8
EU,bastion,Dorado,,44.3,7.3
EU,bastion,Shambali Monastery,,43.8,7.7
EU,bastion,Paraíso,,42.7,7.1
EU,bastion,Route 66,,42.7,7.4
EU,bastion,Watchpoint: Gibraltar,,35.3,6.0
ASIA,zarya,Midtown,,63.9,10.1
ASIA,zarya,Runasapi,,63.5,7.5
ASIA,zarya,Hollywood,,60.7,11.4
ASIA,zarya,Paraíso,,60.4,8.8
ASIA,zarya,Samoa,,58.5,8.6
ASIA,zarya,Aatlis,,57.0,12.8
ASIA,zarya,Lijiang Tower,,56.8,11.4
ASIA,zarya,Ilios,,56.4,2.9
ASIA,zarya,King's Row,,55.2,10.5
ASIA,zarya,Circuit Royal,,54.8,10.6
ASIA,zarya,Watchpoint: Gibraltar,,54.2,2.0
ASIA,zarya,Busan,,54.0,6.3
ASIA,zarya,Suravasa,,53.8,7.2
ASIA,zarya,Oasis,,53.1,6.6
ASIA,zarya,Esperança,,52.3,4.8
ASIA,zarya,Dorado,,52.2,3.5
